product_id,product_name,category,revenue,units_sold,avg_margin_pct,relative_revenue_share,demand_velocity,bcg_quadrant
271,Essential Wrap Shoes,Shoes,271.4,5,0.35722181282240234,0.0008370429179723229,5,Dogs
272,Essential Linen Shoes,Shoes,719.45,10,0.33319279847204614,0.0022189039327015028,10,Cash Cows
273,Relaxed Crew Tee,T-Shirts,608.64,12,0.3399053627760253,0.0018771473898108867,12,Cash Cows
274,Relaxed Wrap Set,Sleepwear,343.5,8,0.18158110192742646,0.001059411357124145,8,Dogs
275,Relaxed Sleeveless Tee,T-Shirts,1287.12,25,0.43118517945677487,0.003969693001402123,25,Stars
276,Relaxed High-Waist Tee,T-Shirts,1417.6799999999998,22,0.44956548727498447,0.004372361842118654,22,Stars
277,Relaxed Boxy Tee,T-Shirts,922.32,21,0.3604280510018215,0.002844588887635346,21,Stars
278,Essential Wrap Tee,T-Shirts,443.61,9,0.3830490791030412,0.001368167313344518,9,Dogs
279,Relaxed Linen Set,Sleepwear,309.48,6,0.3894920511826289,0.0009544879965146445,6,Dogs
280,Essential Linen Tee,T-Shirts,1324.1999999999998,30,0.3613502492070684,0.004084053912965917,30,Stars
281,Polished Sleeveless Trousers,Pants,197.82,3,0.3330300272975432,0.0006101099116922804,3,Dogs
282,Polished High-Waist Trousers,Pants,213.69,5,0.3911870253867593,0.0006590556416415095,5,Dogs
283,Essential Ribbed Shoes,Shoes,475.44,12,0.4873801110550227,0.0014663363482710437,12,Dogs
284,Essential Cotton Shoes,Shoes,817.9000000000001,10,0.5718302971023352,0.0025225401717375202,10,Cash Cows
285,Relaxed Sleeveless Dress,Dresses,81.26,2,0.4265321191238002,0.0002506194086751325,2,Dogs
286,Essential Satin Shoes,Shoes,447.72,8,0.5663861675204669,0.0013808432396262655,8,Dogs
287,Relaxed Ribbed Set,Sleepwear,434.45000000000005,9,0.3679013368688543,0.0013399163438212076,9,Dogs
288,Essential Ribbed Tee,T-Shirts,1245.0,23,0.41043436560981705,0.0038397878882665518,23,Stars
289,Relaxed High-Waist Dress,Dresses,456.60999999999996,11,0.5140929896410503,0.0014082614840653733,11,Dogs
290,Relaxed Cotton Set,Sleepwear,712.0400000000001,14,0.42272906016515926,0.002196050255390615,14,Stars
291,Essential Silk Shoes,Shoes,1262.67,23,0.5407226524766585,0.00389428511877713,23,Stars
292,Essential Cotton Tee,T-Shirts,320.96,8,0.5887337986041874,0.0009898942334281384,8,Dogs
293,Essential Crew Shoes,Shoes,489.24,12,0.35320088300220753,0.001508897852574721,12,Dogs
294,Essential Sleeveless Shoes,Shoes,691.62,14,0.40486175521654266,0.002133071565689086,14,Stars
295,Polished Boxy Trousers,Pants,633.49,13,0.5618715370408373,0.0019537889392272916,13,Stars
296,Relaxed Boxy Dress,Dresses,1301.1599999999999,20,0.40350449535369576,0.004012994705780647,20,Stars
297,Essential High-Waist Shoes,Shoes,1603.18,25,0.3590143889246728,0.004944474816635478,25,Stars
298,Essential Boxy Shoes,Shoes,369.94,13,0.4358179863851638,0.001140956732036408,13,Question Marks
299,Essential Wrap Dress,Dresses,947.6999999999999,18,0.4131054131054131,0.00292286504555037,18,Stars
300,Tailored Wrap Shoes,Shoes,195.51999999999998,4,0.574468085106383,0.0006030163276416675,4,Dogs
301,Essential Linen Dress,Dresses,682.0799999999999,14,0.5845648604269295,0.002103648612713935,14,Stars
302,Essential Satin Tee,T-Shirts,607.6,14,0.440552995391705,0.0018739398561532182,14,Stars
303,Relaxed Satin Set,Sleepwear,735.54,13,0.4377872039589961,0.0022685281793860075,13,Stars
304,Essential Silk Tee,T-Shirts,334.77,7,0.2820488656903975,0.0010324865794016011,7,Dogs
305,Relaxed Wrap Trousers,Pants,1155.01,19,0.3821352196084882,0.003562243701868875,19,Stars
306,Relaxed Silk Set,Sleepwear,425.62,6,0.15877470076934913,0.001312683149400811,6,Dogs
307,Essential Crew Tee,T-Shirts,1598.19,24,0.43622938145762674,0.0049290848234126265,24,Stars
308,Relaxed Linen Trousers,Pants,233.66000000000003,6,0.39665736414566743,0.0007206464562027009,6,Dogs
309,Essential Ribbed Dress,Dresses,758.52,18,0.3614143331751305,0.002339402336552566,18,Stars
310,Relaxed Ribbed Trousers,Pants,2379.3,36,0.46715870814345145,0.007338158492010126,36,Stars
311,Essential Cotton Dress,Dresses,238.58999999999997,6,0.4290220556928604,0.0007358513994068405,6,Dogs
312,Essential Satin Dress,Dresses,832.96,19,0.5764142335766423,0.002568987726434142,19,Stars
313,Relaxed Crew Set,Sleepwear,563.9,17,0.563191320778674,0.001739161759191573,17,Question Marks
314,Relaxed Sleeveless Set,Sleepwear,788.06,14,0.3112453366494936,0.002430508629098264,14,Stars
315,Essential Sleeveless Tee,T-Shirts,723.82,12,0.25614443831407036,0.002232381742397667,12,Cash Cows
316,Essential High-Waist Tee,T-Shirts,717.9599999999999,16,0.37769044952022224,0.0022143085239034964,16,Stars
317,Relaxed High-Waist Set,Sleepwear,1189.9699999999998,19,0.4772473255628292,0.003670066179438191,19,Stars
318,Essential Boxy Tee,T-Shirts,525.7,14,0.5480692410119841,0.0016213465806118284,14,Question Marks
319,Essential Silk Dress,Dresses,168.35,7,0.553014553014553,0.0005192195108350794,7,Dogs
320,Essential Crew Dress,Dresses,1099.05,16,0.48418545863887036,0.0033896537177504848,16,Stars
321,Relaxed Cotton Trousers,Pants,668.04,13,0.3867623106672423,0.002060346908335411,13,Stars
322,Essential Sleeveless Dress,Dresses,924.56,22,0.34800572922325224,0.0028514974216672473,22,Stars
323,Tailored Wrap Tee,T-Shirts,1059.78,17,0.4019890920757138,0.0032685384805037155,17,Stars
324,Tailored Linen Tee,T-Shirts,144.74,3,0.4123110848175002,0.00044640232847204875,3,Dogs
325,Tailored Linen Shoes,Shoes,819.46,21,0.2943932901910227,0.002527351472224023,21,Stars
326,Essential High-Waist Dress,Dresses,567.0,10,0.3786596119929454,0.0017487226768250078,10,Dogs
327,Essential Boxy Dress,Dresses,1098.75,16,0.3730642792509604,0.0033887284676569263,16,Stars
328,Tailored Wrap Dress,Dresses,195.16,7,0.16642754662840747,0.0006019060275293977,7,Dogs
329,Relaxed Boxy Set,Sleepwear,754.08,19,0.4290338893427057,0.002325708635167905,19,Stars
330,Essential Wrap Set,Sleepwear,634.68,19,0.48498489114281684,0.0019574590979317386,19,Stars
331,Relaxed Satin Trousers,Pants,533.4,10,0.49325084364454447,0.0016450946663464888,10,Dogs
332,Tailored Linen Dress,Dresses,263.52,4,0.37264723740133576,0.0008127396821815273,4,Dogs
333,Relaxed Silk Trousers,Pants,276.24,6,0.5957862728062554,0.0008519702861483954,6,Dogs
334,Tailored Ribbed Dress,Dresses,395.58,19,0.5653218059558117,0.0012200347733658493,19,Question Marks
335,Tailored Ribbed Shoes,Shoes,183.88,4,0.5862519034152708,0.0005671166240116092,4,Dogs
336,Tailored Ribbed Tee,T-Shirts,737.5699999999999,15,0.5584065219613082,0.0022747890383524177,15,Stars
337,Essential Linen Set,Sleepwear,717.2,10,0.3434188510875627,0.002211964556999816,10,Cash Cows
338,Essential Ribbed Set,Sleepwear,734.5799999999999,22,0.38903863432165325,0.002265567379086621,22,Stars
339,Tailored Cotton Tee,T-Shirts,789.1,26,0.457660626029654,0.0024337161627559327,26,Stars
340,Tailored Cotton Shoes,Shoes,790.79,13,0.5706066085812921,0.0024389284049496436,13,Stars
341,Essential Cotton Set,Sleepwear,514.0,10,0.4525291828793774,0.0015852618269630583,10,Dogs
342,Essential Satin Set,Sleepwear,721.35,21,0.4579330422125182,0.0022247638499607045,21,Stars
343,Tailored Satin Tee,T-Shirts,722.19,21,0.5481244547833672,0.0022273545502226677,21,Stars
344,Tailored Silk Tee,T-Shirts,336.8,8,0.469833729216152,0.0010387474383680118,8,Dogs
345,Tailored Crew Tee,T-Shirts,421.88,10,0.4246850367792223,0.0013011483649011187,10,Dogs
346,Relaxed Crew Trousers,Pants,137.79,9,0.41541476159372964,0.00042496736797128365,9,Dogs
347,Tailored Sleeveless Tee,T-Shirts,958.72,16,0.40954606141522026,0.0029568525656537416,16,Stars
348,Essential Silk Set,Sleepwear,230.95,7,0.5633017582075968,0.0007122883636908916,7,Dogs
349,Tailored Satin Shoes,Shoes,420.48,9,0.48758561643835613,0.0012968305311311804,9,Dogs
350,Essential Crew Set,Sleepwear,165.72,6,0.41238233164373644,0.0005111081516815525,6,Dogs
351,Relaxed Sleeveless Trousers,Pants,806.9300000000001,18,0.43894476191471593,0.0024887068599830755,18,Stars
352,Essential Sleeveless Set,Sleepwear,702.88,13,0.27269099376696554,0.0021677992858673044,13,Stars
353,Relaxed High-Waist Trousers,Pants,764.94,11,0.4023583549036525,0.002359202688554712,11,Cash Cows
354,Tailored High-Waist Tee,T-Shirts,262.1,5,0.5511255246089278,0.0008083601650720187,5,Dogs
355,Relaxed Boxy Trousers,Pants,342.08,16,0.5790458372310571,0.001055031840014636,16,Question Marks
356,Essential High-Waist Set,Sleepwear,579.28,8,0.4072641900290015,0.0017865962473213237,8,Dogs
357,Essential Boxy Set,Sleepwear,626.01,11,0.591987348444913,0.0019307193702279067,11,Cash Cows
358,Tailored Wrap Set,Sleepwear,215.57999999999998,3,0.4242972446423602,0.0006648847172309263,3,Dogs
359,Tailored Silk Shoes,Shoes,594.24,8,0.3179859989229941,0.001832735385320093,8,Dogs
360,Tailored Boxy Tee,T-Shirts,903.24,13,0.4273172135866437,0.0027857429816850444,13,Stars
361,Tailored Linen Set,Sleepwear,776.4000000000001,15,0.4835780525502318,0.002394547242128635,15,Stars
362,Tailored Ribbed Set,Sleepwear,342.72,11,0.38492460746495105,0.0010570057068808936,11,Dogs
363,Tailored Cotton Dress,Dresses,1021.18,24,0.43362714352363707,0.00314948963513256,24,Stars
364,Tailored Satin Dress,Dresses,508.76,14,0.4364336818932306,0.001569100791995575,14,Question Marks
365,Elegant Wrap Tee,T-Shirts,508.20000000000005,9,0.2200908681847098,0.0015673736584875997,9,Dogs
366,Essential Wrap Trousers,Pants,1149.3000000000002,20,0.4596739244911817,0.0035446331084214846,20,Stars
367,Tailored Silk Dress,Dresses,786.1199999999999,16,0.23731159094054788,0.0024245253451599205,16,Stars
368,Elegant Linen Tee,T-Shirts,160.44,3,0.3283470456245325,0.0004948237500349282,3,Dogs
369,Tailored Crew Dress,Dresses,516.48,12,0.5413568773234201,0.0015929105610698062,12,Dogs
370,Elegant Ribbed Tee,T-Shirts,1026.94,22,0.5468338684201983,0.0031672544369288776,22,Stars
371,Elegant Cotton Tee,T-Shirts,1021.12,16,0.5697273581949233,0.0031493045851138483,16,Stars
372,Essential Linen Trousers,Pants,1090.81,18,0.5656441989190806,0.003364240181847419,18,Stars
373,Tailored Crew Shoes,Shoes,220.60000000000002,5,0.571622846781505,0.0006803672354631337,5,Dogs
374,Tailored Cotton Set,Sleepwear,1042.32,24,0.39511858162560437,0.003214688925058628,24,Stars
375,Tailored Sleeveless Shoes,Shoes,1024.08,24,0.5786266697914225,0.003158433719370289,24,Stars
376,Tailored Satin Set,Sleepwear,762.7,21,0.4689967342616474,0.0023522941545228103,21,Stars
377,Tailored High-Waist Shoes,Shoes,42.5,1,0.34658823529411764,0.0001310770965874124,1,Dogs
378,Essential Ribbed Trousers,Pants,623.9,10,0.5930437570123417,0.001924211777903214,10,Cash Cows
379,Essential Cotton Trousers,Pants,70.82,1,0.35569048291443084,0.00021842070541930696,1,Dogs
380,Tailored Silk Set,Sleepwear,119.68,2,0.5153743315508021,0.00036911310399015336,2,Dogs
381,Elegant Satin Tee,T-Shirts,605.03,17,0.5644844057319472,0.001866013547018403,17,Stars
382,Tailored Sleeveless Dress,Dresses,1062.8400000000001,17,0.3909149072296866,0.00327797603145801,17,Stars
383,Tailored Crew Set,Sleepwear,889.49,14,0.3608202293749501,0.0027433356857302933,14,Stars
384,Tailored Sleeveless Set,Sleepwear,648.3399999999999,11,0.33678316932473695,0.001999588818858422,11,Cash Cows
385,Essential Satin Trousers,Pants,1138.1399999999999,18,0.37940850861932623,0.0035102138049411184,18,Stars
386,Tailored High-Waist Dress,Dresses,292.87,6,0.3351395935838673,0.0009032599830013053,6,Dogs
387,Tailored High-Waist Set,Sleepwear,723.1400000000001,19,0.5155018392012611,0.002230284508852269,19,Stars
388,Tailored Boxy Dress,Dresses,821.52,24,0.5468886941279579,0.002533704856199789,24,Stars
389,Tailored Boxy Set,Sleepwear,525.7,11,0.2622086044957128,0.0016213465806118284,11,Dogs
390,Tailored Boxy Shoes,Shoes,1305.26,22,0.35799764031687165,0.00402563979039261,22,Stars
391,Elegant Wrap Dress,Dresses,717.24,12,0.30282750543751047,0.002212087923678957,12,Cash Cows
392,Elegant Wrap Shoes,Shoes,1132.05,15,0.47621571485358416,0.003491431228041887,15,Stars
393,Elegant Wrap Set,Sleepwear,423.04,8,0.488464447806354,0.0013047259985962106,8,Dogs
394,Elegant Silk Tee,T-Shirts,630.9599999999999,12,0.36705971852415364,0.001945985996771617,12,Cash Cows
395,Elegant Linen Dress,Dresses,465.41,11,0.497754667927204,0.0014354021534764144,11,Dogs
396,Elegant Crew Tee,T-Shirts,810.9,18,0.22375350140056027,0.0025009510028878284,18,Stars
397,Elegant Ribbed Dress,Dresses,211.84,8,0.3425226586102719,0.000653349932731234,8,Dogs
398,Elegant Linen Set,Sleepwear,1067.25,15,0.4712579058327478,0.003291577207833315,15,Stars
399,Elegant Linen Shoes,Shoes,985.6,16,0.37467532467532466,0.0030397549740365567,16,Stars
400,Essential Silk Trousers,Pants,267.12,9,0.37365229110512127,0.0008238426833042259,9,Dogs
401,Elegant Cotton Dress,Dresses,1032.8,35,0.550448932635154,0.003185327655423048,35,Stars
402,Elegant Ribbed Set,Sleepwear,485.74,15,0.28128958898460454,0.0014981032681498753,15,Question Marks
403,Elegant Satin Dress,Dresses,376.28000000000003,5,0.4177669111654442,0.0011605103506802715,5,Dogs
404,Elegant Cotton Set,Sleepwear,433.82,11,0.2646234122769438,0.0013379733186247352,11,Dogs
405,Elegant Silk Dress,Dresses,461.64000000000004,16,0.3976236968746332,0.0014237748439673663,16,Question Marks
406,Essential Crew Trousers,Pants,639.51,12,0.31285392250330635,0.001972355624438026,12,Cash Cows
407,Elegant Sleeveless Tee,T-Shirts,835.55,15,0.43900410299745724,0.0025769757189085278,15,Stars
408,Elegant High-Waist Tee,T-Shirts,557.55,15,0.5967177831584611,0.0017195772988779243,15,Question Marks
409,Elegant Ribbed Shoes,Shoes,980.72,22,0.27083085751150193,0.0030247042391813436,22,Stars
410,Elegant Satin Set,Sleepwear,1314.92,28,0.5542556519691769,0.0040554328434051845,28,Stars
411,Elegant Silk Set,Sleepwear,527.28,12,0.5040964952207556,0.0016262195644379013,12,Dogs
412,Elegant Cotton Shoes,Shoes,301.65,5,0.3149345267694348,0.0009303389690727752,5,Dogs
413,Elegant Satin Shoes,Shoes,456.9,6,0.3147734734077479,0.0014091558924891464,6,Dogs
414,Elegant Crew Set,Sleepwear,813.12,24,0.40331980519480515,0.0025077978535801592,24,Stars
415,Essential Sleeveless Trousers,Pants,86.19,3,0.4103724329968674,0.00026582435187927236,3,Dogs
416,Essential High-Waist Trousers,Pants,534.6,10,0.4653946876169099,0.0016487956667207218,10,Dogs
417,Elegant Silk Shoes,Shoes,192.10000000000002,5,0.5119729307652264,0.0005924684765751041,5,Dogs
418,Elegant Crew Shoes,Shoes,732.3199999999999,23,0.5012562814070352,0.0022585971617151493,23,Stars
419,Elegant Crew Dress,Dresses,855.78,17,0.3982916170043703,0.002639368416884136,17,Stars
420,Elegant Sleeveless Shoes,Shoes,1016.12,14,0.37434554973821993,0.0031338837502212116,14,Stars
421,Elegant Sleeveless Set,Sleepwear,1374.03,27,0.3625466692866969,0.004237737953505936,27,Stars
422,Elegant High-Waist Set,Sleepwear,1341.84,24,0.36308352709712033,0.00413845861846714,24,Stars
423,Elegant Boxy Tee,T-Shirts,941.06,23,0.5657483634471938,0.0029023861768129483,23,Stars
424,Elegant Sleeveless Dress,Dresses,55.39,1,0.4517060841307095,0.00017083200894062997,1,Dogs
425,Elegant Boxy Set,Sleepwear,215.96,4,0.5827005000926098,0.0006660567006827666,4,Dogs
426,Elegant High-Waist Dress,Dresses,571.6700000000001,11,0.4350586877044449,0.0017631257366147307,11,Dogs
427,Bold Wrap Set,Sleepwear,601.37,17,0.45779254468465463,0.0018547254958769929,17,Stars
428,Elegant High-Waist Shoes,Shoes,1438.67,25,0.28610784018106616,0.004437098506997944,25,Stars
429,Bold Wrap Tee,T-Shirts,537.4200000000001,13,0.44056499801207005,0.001657493017600169,13,Question Marks
430,Bold Linen Set,Sleepwear,349.99,13,0.44045479859700376,0.0010794276008147875,13,Question Marks
431,Elegant Boxy Shoes,Shoes,1091.72,36,0.5521337723142385,0.0033670467737978793,36,Stars
432,Bold Linen Tee,T-Shirts,943.02,18,0.3716358083603741,0.002908431144090862,18,Stars
433,Essential Boxy Trousers,Pants,1430.8600000000001,24,0.4052141776061889,0.004413011162895645,24,Stars
434,Bold Ribbed Tee,T-Shirts,690.24,16,0.5697728326379231,0.0021288154152587185,16,Stars
435,Tailored Wrap Trousers,Pants,387.0,6,0.5747286821705426,0.0011935726206900848,6,Dogs
436,Bold Wrap Shoes,Shoes,697.34,14,0.3896807869905642,0.002150713000806263,14,Stars
437,Elegant Boxy Dress,Dresses,746.04,12,0.5780923274891426,0.0023009119326605444,12,Cash Cows
438,Bold Wrap Dress,Dresses,519.12,14,0.2979707009745022,0.0016010527618931182,14,Question Marks
439,Tailored Linen Trousers,Pants,382.9,8,0.3006730579129433,0.0011809275360781224,8,Dogs
440,Bold Linen Shoes,Shoes,1406.1599999999999,27,0.575652841781874,0.004336832238526019,27,Stars
441,Bold Linen Dress,Dresses,591.84,16,0.5744795890781292,0.0018253333845716273,16,Question Marks
442,Bold Ribbed Dress,Dresses,692.51,13,0.3039234090482449,0.0021358164742999756,13,Stars
443,Bold Ribbed Set,Sleepwear,154.97,7,0.41447446249372794,0.00047795335666238353,7,Dogs
444,Bold Cotton Dress,Dresses,432.46000000000004,7,0.48883133700226616,0.0013337788515339383,7,Dogs
445,Bold Cotton Set,Sleepwear,1489.98,30,0.3255112237176031,0.004595347114666182,30,Stars
446,Bold Cotton Tee,T-Shirts,490.75,11,0.12027315616145566,0.0015135549447122974,11,Dogs
447,Bold Satin Dress,Dresses,953.2,20,0.3042383550146874,0.0029398279639322707,20,Stars
448,Bold Silk Dress,Dresses,529.34,7,0.3739751388521555,0.0016325729484136678,7,Dogs
449,Bold Satin Set,Sleepwear,375.2,8,0.4872068230277185,0.0011571794503434619,8,Dogs
450,Bold Silk Set,Sleepwear,355.95,7,0.5750245821042281,0.0010978092360068104,7,Dogs
451,Bold Satin Tee,T-Shirts,491.40000000000003,15,0.24433694465440498,0.0015155596532483403,15,Question Marks
452,Bold Crew Dress,Dresses,524.45,17,0.43241491085899514,0.0016174913718886691,17,Question Marks
453,Bold Silk Tee,T-Shirts,160.25,5,0.47269890795631825,0.0004942377583090079,5,Dogs
454,Bold Crew Set,Sleepwear,506.31,16,0.23753298011926055,0.0015615445828981828,16,Question Marks
455,Tailored Ribbed Trousers,Pants,1123.9,25,0.5375024117536167,0.0034662952671668896,25,Stars
456,Bold Sleeveless Dress,Dresses,429.99,11,0.45228958812995657,0.0013261609590969755,11,Dogs
457,Bold Crew Tee,T-Shirts,341.39,12,0.527531584452574,0.0010529037647994523,12,Dogs
458,Bold Sleeveless Set,Sleepwear,768.24,15,0.42630735875756554,0.002369380439583852,15,Stars
459,Bold High-Waist Dress,Dresses,1804.08,24,0.5830783557270187,0.005564083962621622,24,Stars
460,Bold Sleeveless Tee,T-Shirts,486.4,10,0.5643503289473684,0.0015001388183557033,10,Dogs
461,Bold High-Waist Tee,T-Shirts,604.01,11,0.564742305590967,0.0018628676967003051,11,Cash Cows
462,Bold High-Waist Set,Sleepwear,228.64,8,0.40517844646606016,0.0007051639379704935,8,Dogs
463,Bold Boxy Dress,Dresses,917.28,13,0.3761337868480725,0.002829044686063568,13,Stars
464,Bold Ribbed Shoes,Shoes,1549.08,26,0.4249748237663646,0.004777621383097148,26,Stars
466,Bold Boxy Tee,T-Shirts,179.7,3,0.48747913188647746,0.0005542248060413649,3,Dogs
467,Tailored Cotton Trousers,Pants,470.64,12,0.5142784293727689,0.0014515323467741122,12,Dogs
468,Sleepwear Drop 1,Sleepwear,1243.1999999999998,24,0.3393822393822394,0.0038342363877052017,24,Stars
469,Dresses Drop 1,Dresses,1858.32,29,0.5329275905118601,0.005731369179536946,29,Stars
470,Sleepwear Drop 2,Sleepwear,433.47,7,0.21266524519237717,0.0013368938601822508,7,Dogs
471,T-Shirts Drop 1,T-Shirts,204.60000000000002,5,0.5962854349951124,0.000631020563806696,5,Dogs
472,Tailored Satin Trousers,Pants,766.72,13,0.293659803375997,0.0023646925057764904,13,Stars
473,Dresses Drop 2,Dresses,1159.6,20,0.5870989996550534,0.0035764000283003156,20,Stars
474,Bold Cotton Shoes,Shoes,1095.52,16,0.33270045275303056,0.0033787666083162833,16,Stars
475,Dresses Drop 3,Dresses,305.61,8,0.42098839729441045,0.0009425522703077437,8,Dogs
476,Bold Satin Shoes,Shoes,640.8,15,0.30220037453183524,0.0019763341998403263,15,Stars
477,Bold Silk Shoes,Shoes,462.90999999999997,12,0.5685118537560696,0.0014276917360300958,12,Dogs
478,T-Shirts Drop 2,T-Shirts,492.25,8,0.37317866057904714,0.0015181811951800884,8,Dogs
479,Dresses Drop 4,Dresses,758.72,16,0.3091522564318854,0.0023400191699482716,16,Stars
480,Dresses Drop 5,Dresses,469.83,10,0.3834855460734885,0.0014490341715215052,10,Dogs
481,Bold Crew Shoes,Shoes,823.05,15,0.4111536358665937,0.0025384236316769357,15,Stars
482,Dresses Drop 6,Dresses,1227.82,26,0.3837415880111493,0.0037868018995754517,26,Stars
483,T-Shirts Drop 3,T-Shirts,389.7,7,0.41763696163717007,0.0012018998715321086,7,Dogs
484,Tailored Silk Trousers,Pants,1185.49,31,0.40362340297740873,0.003656249111374389,31,Stars
485,Bold Sleeveless Shoes,Shoes,899.2,16,0.4247330960854093,0.002773282947091794,16,Stars
486,T-Shirts Drop 4,T-Shirts,551.04,9,0.23394470520114807,0.0016994993718477112,9,Dogs
487,Bold High-Waist Shoes,Shoes,822.36,17,0.5797148927648023,0.002536295556461752,17,Stars
488,Sleepwear Drop 3,Sleepwear,780.47,16,0.4861506637448529,0.0024070998017312415,16,Stars
489,T-Shirts Drop 5,T-Shirts,751.57,17,0.31486089120108574,0.002317967376051801,17,Stars
490,Bold Boxy Shoes,Shoes,1024.92,26,0.33282597666159314,0.0031610244196322527,26,Stars
491,T-Shirts Drop 6,T-Shirts,129.16,6,0.3483314393707518,0.00039835100694659263,6,Dogs
492,Tailored Crew Trousers,Pants,668.16,18,0.4140624999999999,0.0020607170083728346,18,Stars
493,Tailored Sleeveless Trousers,Pants,803.1800000000001,14,0.5168206379640927,0.002477141233813598,14,Stars
494,T-Shirts Drop 7,T-Shirts,695.76,13,0.5435351270553065,0.0021458400169801894,13,Stars
495,Dresses Drop 7,Dresses,322.52,10,0.3838738433150191,0.000994705533914641,10,Dogs
496,Tailored High-Waist Trousers,Pants,977.52,20,0.42178885946685996,0.0030148349048500557,20,Stars
497,Dresses Drop 8,Dresses,342.47,10,0.4036349193047743,0.001056234665136262,10,Dogs
498,T-Shirts Drop 8,T-Shirts,804.93,21,0.5765718758152882,0.0024825385260260203,21,Stars
499,Sleepwear Drop 4,Sleepwear,240.56,8,0.30761556368473564,0.0007419272083545394,8,Dogs
500,Dresses Drop 9,Dresses,342.27,9,0.3042334998685248,0.0010556178317405562,9,Dogs
